"date" "Q" "BF"
20090827 0.002 0.001
20090828 0.001 0.001
20090829 0.002 0.001
20090830 0.002 0.001
20090831 0.002 0.001
20090901 0.002 0.002
20090902 0.002 0.002
20090903 0.002 0.002
20090904 0.002 0.002
20090905 0.004 0.002
20090906 0.003 0.002
20090907 0.003 0.002
20090908 0.002 0.002
20090909 0.002 0.002
20090910 0.002 0.002
20090911 0.002 0.002
20090912 0.002 0.002
20090913 0.002 0.002
20090914 0.003 0.002
20090915 0.004 0.002
20090916 0.002 0.002
20090917 0.002 0.002
20090918 0.002 0.002
20090919 0.002 0.002
20090920 0.002 0.002
20090921 0.002 0.002
20090922 0.002 0.002
20090923 0.002 0.002
20090924 0.002 0.002
20090925 0.002 0.002
20090926 0.002 0.002
20090927 0.002 0.002
20090928 0.002 0.002
20090929 0.002 0.002
20090930 0.002 0.002
20091001 0.002 0.002
20091002 0.002 0.002
20091003 0.002 0.002
20091004 0.002 0.002
20091005 0.002 0.002
20091006 0.002 0.002
20091007 0.003 0.002
20091008 0.016 0.002
20091009 0.006 0.003
20091010 0.007 0.003
20091011 0.01 0.003
20091012 0.017 0.003
20091013 0.01 0.003
20091014 0.007 0.003
20091015 0.006 0.003
20091016 0.006 0.004
20091017 0.006 0.004
20091018 0.005 0.004
20091019 0.005 0.004
20091020 0.004 0.004
20091021 0.004 0.004
20091022 0.005 0.004
20091023 0.004 0.004
20091024 0.004 0.004
20091025 0.005 0.004
20091026 0.005 0.004
20091027 0.005 0.004
20091028 0.005 0.004
20091029 0.004 0.004
20091030 0.004 0.004
20091031 0.004 0.004
20091101 0.005 0.005
20091102 0.017 0.006
20091103 0.013 0.007
20091104 0.023 0.008
20091105 0.028 0.008
20091106 0.03 0.009
20091107 0.029 0.009
20091108 0.027 0.01
20091109 0.022 0.011
20091110 0.022 0.011
20091111 0.04 0.012
20091112 0.038 0.012
20091113 0.032 0.013
20091114 0.029 0.013
20091115 0.025 0.014
20091116 0.025 0.015
20091117 0.023 0.015
20091118 0.02 0.016
20091119 0.019 0.016
20091120 0.017 0.017
20091121 0.017 0.017
20091122 0.026 0.024
20091123 0.06 0.028
20091124 0.126 0.031
20091125 0.088 0.035
20091126 0.077 0.038
20091127 0.098 0.042
20091128 0.101 0.046
20091129 0.162 0.049
20091130 0.107 0.053
20091201 0.073 0.056
20091202 0.06 0.06
20091203 0.066 0.066
20091204 0.116 0.064
20091205 0.168 0.063
20091206 0.221 0.061
20091207 0.19 0.059
20091208 0.22 0.057
20091209 0.198 0.056
20091210 0.354 0.054
20091211 0.377 0.052
20091212 0.231 0.051
20091213 0.157 0.049
20091214 0.117 0.047
20091215 0.088 0.046
20091216 0.073 0.044
20091217 0.063 0.042
20091218 0.052 0.04
20091219 0.043 0.039
20091220 0.037 0.037
20091221 0.037 0.037
20091222 0.048 0.038
20091223 0.051 0.038
20091224 0.048 0.038
20091225 0.141 0.039
20091226 0.254 0.039
20091227 0.241 0.039
20091228 0.209 0.04
20091229 0.146 0.04
20091230 0.154 0.04
20091231 0.189 0.041
20100101 0.159 0.041
20100102 0.11 0.042
20100103 0.093 0.042
20100104 0.083 0.042
20100105 0.081 0.043
20100106 0.072 0.043
20100107 0.061 0.043
20100108 0.051 0.044
20100109 0.044 0.044
20100110 0.045 0.044
20100111 0.05 0.043
20100112 0.054 0.043
20100113 0.055 0.042
20100114 0.05 0.042
20100115 0.049 0.042
20100116 0.061 0.041
20100117 0.155 0.041
20100118 0.281 0.04
20100119 0.209 0.04
20100120 0.164 0.039
20100121 0.118 0.039
20100122 0.093 0.039
20100123 0.078 0.038
20100124 0.066 0.038
20100125 0.054 0.037
20100126 0.037 0.037
20100127 0.034 0.034
20100128 0.054 0.034
20100129 0.113 0.034
20100130 0.109 0.034
20100131 0.083 0.034
20100201 0.072 0.034
20100202 0.146 0.034
20100203 0.308 0.034
20100204 0.344 0.034
20100205 0.261 0.034
20100206 0.246 0.034
20100207 0.173 0.033
20100208 0.134 0.033
20100209 0.093 0.033
20100210 0.067 0.033
20100211 0.053 0.033
20100212 0.045 0.033
20100213 0.04 0.033
20100214 0.039 0.033
20100215 0.037 0.033
20100216 0.035 0.033
20100217 0.033 0.033
20100218 0.034 0.034
20100219 0.044 0.035
20100220 0.05 0.036
20100221 0.052 0.038
20100222 0.093 0.039
20100223 0.261 0.04
20100224 0.188 0.041
20100225 0.236 0.042
20100226 0.283 0.043
20100227 0.209 0.044
20100228 0.282 0.045
20100301 0.359 0.046
20100302 0.194 0.048
20100303 0.141 0.049
20100304 0.114 0.05
20100305 0.101 0.051
20100306 0.169 0.052
20100307 0.102 0.053
20100308 0.09 0.054
20100309 0.08 0.056
20100310 0.073 0.057
20100311 0.07 0.058
20100312 0.068 0.059
20100313 0.06 0.06
20100314 0.064 0.06
20100315 0.077 0.061
20100316 0.128 0.062
20100317 0.097 0.062
20100318 0.074 0.062
20100319 0.063 0.063
20100320 0.092 0.062
20100321 0.266 0.061
20100322 0.172 0.06
20100323 0.121 0.059
20100324 0.096 0.058
20100325 0.075 0.057
20100326 0.073 0.057
20100327 0.089 0.056
20100328 0.07 0.055
20100329 0.087 0.054
20100330 0.087 0.053
20100331 0.06 0.052
20100401 0.051 0.051
20100402 0.047 0.047
20100403 0.047 0.047
20100404 0.092 0.046
20100405 0.085 0.045
20100406 0.062 0.043
20100407 0.049 0.042
20100408 0.043 0.04
20100409 0.042 0.039
20100410 0.037 0.037
20100411 0.034 0.034
20100412 0.031 0.031
20100413 0.029 0.029
20100414 0.027 0.027
20100415 0.023 0.023
20100416 0.021 0.021
20100417 0.02 0.02
20100418 0.02 0.02
20100419 0.019 0.019
20100420 0.017 0.017
20100421 0.016 0.016
20100422 0.015 0.015
20100423 0.015 0.015
20100424 0.014 0.014
20100425 0.013 0.013
20100426 0.012 0.012
20100427 0.012 0.012
20100428 0.012 0.011
20100429 0.011 0.011
20100430 0.013 0.011
20100501 0.012 0.011
20100502 0.014 0.011
20100503 0.018 0.011
20100504 0.013 0.011
20100505 0.012 0.011
20100506 0.011 0.011
20100507 0.015 0.011
20100508 0.014 0.011
20100509 0.013 0.01
20100510 0.011 0.01
20100511 0.01 0.01
20100512 0.025 0.01
20100513 0.027 0.009
20100514 0.024 0.009
20100515 0.02 0.009
20100516 0.017 0.008
20100517 0.013 0.008
20100518 0.011 0.007
20100519 0.009 0.007
20100520 0.007 0.007
20100521 0.007 0.006
20100522 0.006 0.006
20100523 0.017 0.006
20100524 0.076 0.006
20100525 0.157 0.005
20100526 0.161 0.005
20100527 0.056 0.005
20100528 0.053 0.005
20100529 0.053 0.005
20100530 0.068 0.005
20100531 0.039 0.004
20100601 0.007 0.004
20100602 0.006 0.004
20100603 0.005 0.004
20100604 0.004 0.004
20100605 0.004 0.004
20100606 0.004 0.003
20100607 0.004 0.003
20100608 0.003 0.003
20100609 0.004 0.003
20100610 0.004 0.003
20100611 0.004 0.003
20100612 0.003 0.002
20100613 0.003 0.002
20100614 0.003 0.002
20100615 0.003 0.002
20100616 0.002 0.002
20100617 0.002 0.002
20100618 0.002 0.002
20100619 0.002 0.002
20100620 0.002 0.002
20100621 0.002 0.002
20100622 0.002 0.002
20100623 0.002 0.002
20100624 0.002 0.002
20100625 0.002 0.002
20100626 0.002 0.002
20100627 0.002 0.002
20100628 0.002 0.002
20100629 0.002 0.002
20100630 0.002 0.002
20100701 0.002 0.002
20100702 0.002 0.002
20100703 0.002 0.001
20100704 0.003 0.001
20100705 0.002 0.001
20100706 0.002 0.001
20100707 0.002 0.001
20100708 0.001 0.001
20100709 0.001 0.001
20100710 0.001 0.001
20100711 0.002 0.001
20100712 0.002 0.001
20100713 0.002 0.001
20100714 0.002 0.001
20100715 0.002 0.001
20100716 0.002 0.001
20100717 0.002 0.001
20100718 0.002 0.001
20100719 0.002 0.001
20100720 0.001 0.001
20100721 0.001 0.001
20100722 0.001 0.001
20100723 0.001 0.001
20100724 0.001 0.001
20100725 0.001 0.001
20100726 0.002 0.001
20100727 0.002 0.001
20100728 0.007 0.001
20100729 0.003 0.001
20100730 0.002 0.001
20100731 0.001 0.001
20100801 0.001 0.001
20100802 0.002 0.001
20100803 0.002 0.001
20100804 0.002 0.001
20100805 0.002 0.002
20100806 0.002 0.002
20100807 0.002 0.002
20100808 0.002 0.002
20100809 0.002 0.002
20100810 0.002 0.002
20100811 0.002 0.002
20100812 0.002 0.002
20100813 0.002 0.002
20100814 0.002 0.002
20100815 0.002 0.002
20100816 0.004 0.004
20100817 0.012 0.006
20100818 0.015 0.008
20100819 0.007 0.007
20100820 0.004 0.004
20100821 0.003 0.003
20100822 0.003 0.003
20100823 0.007 0.007
20100824 0.007 0.007
20100825 0.005 0.005
20100826 NA NA
20100827 NA NA
20100828 0.668 0.029
20100829 0.536 0.032
20100830 0.638 0.034
20100831 0.329 0.036
20100901 0.233 0.038
20100902 0.18 0.04
20100903 0.148 0.042
20100904 0.118 0.044
20100905 0.095 0.046
20100906 0.076 0.049
20100907 0.086 0.051
20100908 0.102 0.053
20100909 0.066 0.055
20100910 0.057 0.057
20100911 0.074 0.056
20100912 0.069 0.055
20100913 0.087 0.055
20100914 0.085 0.054
20100915 0.175 0.053
20100916 0.239 0.052
20100917 0.224 0.052
20100918 0.143 0.051
20100919 0.106 0.05
20100920 0.08 0.049
20100921 0.06 0.049
20100922 0.052 0.048
20100923 0.047 0.047
20100924 0.075 0.048
20100925 0.072 0.05
20100926 0.051 0.051
20100927 0.07 0.049
20100928 0.147 0.048
20100929 0.093 0.046
20100930 0.072 0.044
20101001 0.093 0.043
20101002 0.127 0.041
20101003 0.122 0.039
20101004 0.08 0.038
20101005 0.057 0.036
20101006 0.045 0.035
20101007 0.038 0.033
20101008 0.037 0.031
20101009 0.034 0.03
20101010 0.03 0.028
20101011 0.026 0.026
20101012 0.024 0.024
20101013 0.023 0.023
20101014 0.023 0.023
20101015 0.027 0.026
20101016 0.073 0.029
20101017 0.058 0.032
20101018 0.045 0.034
20101019 0.125 0.037
20101020 0.159 0.04
20101021 0.128 0.043
20101022 0.091 0.046
20101023 0.082 0.048
20101024 0.094 0.051
20101025 0.073 0.054
20101026 0.057 0.057
20101027 0.079 0.06
20101028 0.162 0.063
20101029 0.124 0.066
20101030 0.093 0.068
20101031 0.107 0.071
20101101 0.121 0.074
20101102 0.088 0.077
20101103 0.08 0.08
20101104 0.122 0.078
20101105 0.357 0.077
20101106 0.768 0.075
20101107 0.367 0.074
20101108 0.239 0.072
20101109 0.199 0.071
20101110 0.397 0.069
20101111 0.515 0.068
20101112 0.745 0.066
20101113 0.529 0.065
20101114 0.719 0.063
20101115 0.391 0.061
20101116 0.244 0.06
20101117 0.191 0.058
20101118 0.157 0.057
20101119 0.131 0.055
20101120 0.117 0.054
20101121 0.104 0.052
20101122 0.092 0.051
20101123 0.082 0.049
20101124 0.075 0.047
20101125 0.074 0.046
20101126 0.083 0.044
20101127 0.068 0.043
20101128 0.058 0.041
20101129 0.05 0.04
20101130 0.05 0.038
20101201 0.044 0.037
20101202 0.036 0.035
20101203 0.035 0.034
20101204 0.032 0.032
20101205 0.073 0.032
20101206 0.1 0.033
20101207 0.083 0.033
20101208 0.068 0.033
20101209 0.056 0.034
20101210 0.146 0.034
20101211 0.447 0.034
20101212 0.273 0.034
20101213 0.154 0.035
20101214 0.112 0.035
20101215 0.098 0.035
20101216 0.114 0.036
20101217 0.124 0.036
20101218 0.088 0.036
20101219 0.076 0.036
20101220 0.067 0.037
20101221 0.062 0.037
20101222 0.062 0.037
20101223 0.062 0.038
20101224 0.038 0.038
20101225 0.053 0.042
20101226 0.059 0.046
20101227 0.068 0.05
20101228 0.074 0.054
20101229 0.066 0.058
20101230 0.055 0.055
20101231 0.057 0.057
20110101 0.153 0.069
20110102 0.169 0.073
20110103 0.115 0.077
20110104 0.098 0.081
20110105 0.08 0.08
20110106 0.352 0.089
20110107 0.69 0.093
20110108 0.484 0.097
20110109 0.288 0.101
20110110 0.189 0.105
20110111 0.159 0.109
20110112 0.205 0.113
20110113 0.858 0.117
20110114 0.629 0.12
20110115 0.513 0.124
20110116 0.274 0.128
20110117 0.201 0.132
20110118 0.234 0.136
20110119 0.21 0.14
20110120 0.191 0.144
20110121 0.148 0.148
20110122 0.171 0.139
20110123 0.151 0.13
20110124 0.134 0.12
20110125 0.253 0.111
20110126 0.193 0.102
20110127 0.127 0.093
20110128 0.091 0.084
20110129 0.073 0.073
20110130 0.059 0.059
20110131 0.056 0.056
20110201 0.051 0.051
20110202 0.052 0.051
20110203 0.102 0.05
20110204 0.129 0.05
20110205 0.106 0.05
20110206 0.083 0.05
20110207 0.07 0.05
20110208 0.055 0.049
20110209 0.049 0.049
20110210 0.054 0.048
20110211 0.155 0.047
20110212 0.246 0.047
20110213 0.208 0.046
20110214 0.149 0.045
20110215 0.303 0.044
20110216 0.185 0.044
20110217 0.127 0.043
20110218 0.093 0.042
20110219 0.079 0.041
20110220 0.065 0.04
20110221 0.05 0.04
20110222 0.043 0.039
20110223 0.038 0.038
20110224 0.05 0.038
20110225 0.068 0.038
20110226 0.086 0.038
20110227 0.135 0.038
20110228 0.151 0.037
20110301 0.105 0.037
20110302 0.081 0.037
20110303 0.064 0.037
20110304 0.055 0.037
20110305 0.052 0.037
20110306 0.046 0.037
20110307 0.04 0.037
20110308 0.038 0.036
20110309 0.041 0.036
20110310 0.041 0.036
20110311 0.038 0.036
20110312 0.036 0.036
20110313 0.035 0.035
20110314 0.05 0.034
20110315 0.053 0.033
20110316 0.044 0.032
20110317 0.037 0.031
20110318 0.032 0.03
20110319 0.043 0.029
20110320 0.037 0.028
20110321 0.032 0.026
20110322 0.027 0.025
20110323 0.025 0.024
20110324 0.025 0.023
20110325 0.027 0.022
20110326 0.024 0.021
20110327 0.021 0.02
20110328 0.02 0.019
20110329 0.018 0.018
20110330 0.02 0.018
20110331 0.036 0.017
20110401 0.041 0.017
20110402 0.038 0.017
20110403 0.044 0.016
20110404 0.043 0.016
20110405 0.032 0.015
20110406 0.027 0.015
20110407 0.025 0.015
20110408 0.021 0.014
20110409 0.019 0.014
20110410 0.017 0.014
20110411 0.017 0.013
20110412 0.019 0.013
20110413 0.016 0.012
20110414 0.015 0.012
20110415 0.014 0.012
20110416 0.013 0.011
20110417 0.013 0.011
20110418 0.012 0.011
20110419 0.012 0.01
20110420 0.011 0.01
20110421 0.011 0.01
20110422 0.01 0.009
20110423 0.009 0.009
20110424 0.008 0.008
20110425 0.007 0.007
20110426 0.007 0.007
20110427 0.007 0.007
20110428 0.01 0.007
20110429 0.008 0.007
20110430 0.006 0.006
20110501 0.005 0.005
20110502 0.005 0.005
20110503 0.005 0.005
20110504 0.005 0.005
20110505 0.005 0.004
20110506 0.004 0.004
20110507 0.004 0.004
20110508 0.004 0.004
20110509 0.004 0.004
20110510 0.004 0.004
20110511 0.004 0.003
20110512 NA NA
20110513 NA NA
20110514 NA NA
20110515 NA NA
20110516 NA NA
20110517 0.003 0.003
20110518 0.003 0.002
20110519 0.002 0.002
20110520 0.002 0.002
20110521 0.002 0.002
20110522 0.002 0.002
20110523 0.002 0.002
20110524 0.002 0.002
20110525 0.002 0.002
20110526 0.002 0.002
20110527 0.002 0.001
20110528 0.002 0.001
20110529 0.002 0.001
20110530 0.001 0.001
20110531 0.002 0.001
20110601 0.001 0.001
20110602 0.001 0.001
20110603 0.001 0.001
20110604 0.001 0.001
20110605 0.002 0.001
20110606 0.001 0.001
20110607 0.001 0.001
20110608 0.002 0.001
20110609 0.001 0.001
20110610 0.001 0.001
20110611 0.001 0.001
20110612 0.001 0.001
20110613 0.001 0.001
20110614 0.001 0.001
20110615 0.001 0.001
20110616 0.002 0.001
20110617 0.001 0.001
20110618 0.002 0.001
20110619 0.002 0.001
20110620 0.001 0.001
20110621 0.001 0.001
20110622 0.001 0.001
20110623 0.001 0.001
20110624 0.001 0.001
20110625 0.002 0.001
20110626 0.002 0.001
20110627 0.001 0.001
20110628 0.001 0.001
20110629 0.002 0.001
20110630 0.001 0.001
20110701 0.002 0.001
20110702 0.002 0.001
20110703 0.001 0.001
20110704 0.001 0.001
20110705 0.001 0.001
20110706 0.001 0.001
20110707 0.001 0
20110708 0.001 0
20110709 0.001 0
20110710 0.001 0
20110711 0 0
20110712 0 0
20110713 0.001 0
20110714 0.002 0
20110715 0.003 0
20110716 0.003 0
20110717 0.014 0.001
20110718 0.003 0.001
20110719 0.002 0.001
20110720 0.002 0.001
20110721 0.002 0.001
20110722 0.001 0.001
20110723 0.001 0.001
20110724 0.001333333 0.001
20110725 0.001666667 0.001
20110726 0.002 0.001
20110727 0.002 0.002
20110728 0.005 0.002
20110729 0.004 0.002
20110730 0.003 0.002
20110731 0.002 0.002
20110801 0.002 0.002
20110802 0.002 0.002
20110803 0.012 0.003
20110804 0.012 0.003
20110805 0.006 0.004
20110806 0.004 0.004
20110807 0.005 0.004
20110808 0.01 0.005
20110809 0.014 0.005
20110810 0.008 0.005
20110811 0.006 0.005
20110812 0.01 0.006
20110813 0.011 0.006
20110814 0.057 0.006
20110815 0.038 0.007
20110816 0.023 0.007
20110817 0.016 0.007
20110818 0.013 0.008
20110819 0.019 0.008
20110820 0.014 0.008
20110821 0.011 0.009
20110822 0.009 0.009
20110823 0.062 0.01
20110824 0.061 0.011
20110825 0.038 0.013
20110826 0.069 0.014
20110827 0.089 0.015
20110828 0.071 0.016
20110829 0.086 0.018
20110830 0.07 0.019
20110831 0.071 0.02
20110901 0.057 0.021
20110902 0.039 0.023
20110903 0.029 0.024
20110904 0.025 0.025
20110905 0.026 0.024
20110906 0.04 0.024
20110907 0.161 0.023
20110908 0.413 0.022
20110909 0.268 0.022
20110910 0.16 0.021
20110911 0.108 0.02
20110912 0.077 0.019
20110913 0.055 0.019
20110914 0.042 0.018
20110915 0.033 0.017
20110916 0.03 0.017
20110917 0.026 0.016
20110918 0.032 0.015
20110919 0.025 0.015
20110920 0.019 0.014
20110921 0.017 0.013
20110922 0.015 0.013
20110923 0.013 0.012
20110924 0.012 0.011
20110925 0.011 0.01
20110926 0.01 0.01
20110927 0.009 0.009
20110928 0.008 0.008
20110929 0.008 0.008
20110930 0.007 0.007
20111001 0.007 0.007
20111002 0.007 0.007
20111003 0.007 0.007
20111004 0.007 0.007
20111005 0.007 0.007
20111006 0.01 0.007
20111007 0.023 0.007
20111008 0.034 0.007
20111009 0.036 0.007
20111010 0.067 0.007
20111011 0.065 0.007
20111012 0.244 0.007
20111013 0.188 0.007
20111014 0.109 0.007
20111015 0.075 0.007
20111016 0.056 0.007
20111017 0.046 0.007
20111018 0.063 0.007
20111019 0.066 0.007
20111020 0.057 0.007
20111021 0.051 0.007
20111022 0.042 0.007
20111023 0.035 0.007
20111024 0.031 0.007
20111025 0.027 0.007
20111026 0.025 0.007
20111027 0.021 0.007
20111028 0.019 0.007
20111029 0.018 0.007
20111030 0.018 0.007
20111031 0.017 0.007
20111101 0.017 0.007
20111102 0.016 0.007
20111103 0.017 0.007
20111104 0.015 0.007
20111105 0.012 0.007
20111106 0.011 0.007
20111107 0.01 0.007
20111108 0.01 0.007
20111109 0.01 0.007
20111110 0.009 0.007
20111111 0.009 0.007
20111112 0.008 0.007
20111113 0.008 0.007
20111114 0.008 0.007
20111115 0.008 0.007
20111116 0.007 0.007
20111117 0.007 0.007
20111118 0.007 0.007
20111119 0.007 0.007
20111120 0.007 0.006
20111121 0.007 0.006
20111122 0.007 0.006
20111123 0.006 0.006
20111124 0.007 0.007
20111125 0.007 0.007
20111126 0.007 0.007
20111127 0.008 0.008
20111128 0.008 0.008
20111129 0.008 0.008
20111130 0.008 0.008
20111201 0.009 0.009
20111202 0.018 0.018
20111203 0.035 0.03
20111204 0.048 0.033
20111205 0.074 0.035
20111206 0.105 0.038
20111207 0.223 0.04
20111208 0.168 0.043
20111209 0.197 0.045
20111210 0.159 0.048
20111211 0.113 0.05
20111212 0.105 0.052
20111213 0.193 0.055
20111214 0.317 0.057
20111215 0.237 0.06
20111216 0.552 0.062
20111217 0.316 0.065
20111218 0.238 0.067
20111219 0.168 0.07
20111220 0.229 0.072
20111221 0.184 0.074
20111222 0.19 0.077
20111223 0.181 0.079
20111224 0.189 0.082
20111225 0.143 0.084
20111226 0.128 0.087
20111227 0.113 0.089
20111228 0.1 0.092
20111229 0.094 0.094
20111230 0.138 0.092
20111231 0.155 0.091
20120101 0.247 0.089
20120102 0.464 0.087
20120103 0.295 0.085
20120104 0.296 0.084
20120105 0.583 0.082
20120106 0.306 0.08
20120107 0.281 0.078
20120108 0.239 0.077
20120109 0.184 0.075
20120110 0.149 0.073
20120111 0.125 0.071
20120112 0.128 0.07
20120113 0.126 0.068
20120114 0.099 0.066
20120115 0.084 0.064
20120116 0.071 0.063
20120117 0.061 0.061
20120118 0.061 0.059
20120119 0.252 0.057
20120120 0.324 0.055
20120121 0.369 0.053
20120122 0.28 0.051
20120123 0.346 0.049
20120124 0.309 0.047
20120125 0.189 0.045
20120126 0.149 0.043
20120127 0.128 0.041
20120128 0.101 0.039
20120129 0.088 0.037
20120130 0.074 0.034
20120131 0.056 0.032
20120201 0.04 0.03
20120202 0.03 0.028
20120203 0.025 0.025
20120204 0.02 0.02
20120205 0.017 0.017
20120206 0.014 0.014
20120207 0.011 0.011
20120208 0.011 0.011
20120209 0.011 0.011
20120210 0.01 0.01
20120211 0.009 0.009
20120212 0.008 0.008
20120213 0.011 0.01
20120214 0.016 0.012
20120215 0.023 0.014
20120216 0.018 0.017
20120217 0.027 0.019
20120218 0.041 0.021
