DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = som van de neerslag in tiende millimeters van 08.00 - 08.00 UTC/
           daily precipitation amount in 0.1 mm over the period 08.00 - 08.00 UTC
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
680,20051125,  313,    8, Aalten
680,20051126,  309,   16, Aalten
680,20051127,   81,   10, Aalten
680,20051128,    8,    8, Aalten
680,20051129,    7,    6, Aalten
680,20051130,    0,    4, Aalten
680,20051201,    0,    3, Aalten
680,20051202,    0,    2, Aalten
680,20051203,   11,  998, Aalten
680,20051204,   14,    0, Aalten
680,20051205,   38,    0, Aalten
680,20051206,    5,    0, Aalten
680,20051207,    4,    0, Aalten
680,20051208,   18,    0, Aalten
680,20051209,    0,    0, Aalten
680,20051210,    0,    0, Aalten
680,20051211,    0,    0, Aalten
680,20051212,    1,    0, Aalten
680,20051213,    2,    0, Aalten
680,20051214,   17,    0, Aalten
680,20051215,    2,    0, Aalten
680,20051216,   81,    0, Aalten
680,20051217,   48,    2, Aalten
680,20051218,   14,  998, Aalten
680,20051219,   59,  998, Aalten
680,20051220,   14,    0, Aalten
680,20051221,    1,    0, Aalten
680,20051222,    8,    0, Aalten
680,20051223,   36,    0, Aalten
680,20051224,    2,    0, Aalten
680,20051225,    0,    0, Aalten
680,20051226,    0,    0, Aalten
680,20051227,   14,    2, Aalten
680,20051228,    0,  998, Aalten
680,20051229,    2,  998, Aalten
680,20051230,    0,  998, Aalten
680,20051231,   84,    3, Aalten
680,20060101,   35,    0, Aalten
680,20060102,    0,    0, Aalten
680,20060103,    0,    0, Aalten
680,20060104,   10,    0, Aalten
680,20060105,    0,    0, Aalten
680,20060106,    0,    0, Aalten
680,20060107,    0,    0, Aalten
680,20060108,    0,    0, Aalten
680,20060109,    0,    0, Aalten
680,20060110,    0,    0, Aalten
680,20060111,    0,    0, Aalten
680,20060112,   50,    0, Aalten
680,20060113,    0,    0, Aalten
680,20060114,    2,    0, Aalten
680,20060115,    0,    0, Aalten
680,20060116,    0,    0, Aalten
680,20060117,   10,    0, Aalten
680,20060118,   66,    0, Aalten
680,20060119,    1,    0, Aalten
680,20060120,   23,    0, Aalten
680,20060121,   25,    0, Aalten
680,20060122,   15,    0, Aalten
680,20060123,    0,    0, Aalten
680,20060124,    0,    0, Aalten
680,20060125,    0,    0, Aalten
680,20060126,   28,    0, Aalten
680,20060127,    4,    0, Aalten
680,20060128,    0,    0, Aalten
680,20060129,    0,    0, Aalten
680,20060130,    0,    0, Aalten
680,20060131,    0,    0, Aalten
680,20060201,    0,    0, Aalten
680,20060202,    0,    0, Aalten
680,20060203,    0,    0, Aalten
680,20060204,    3,  998, Aalten
680,20060205,    5,    0, Aalten
680,20060206,   11,    0, Aalten
680,20060207,   13,    0, Aalten
680,20060208,  114,    0, Aalten
680,20060209,   70,  998, Aalten
680,20060210,   60,    0, Aalten
680,20060211,    1,    0, Aalten
680,20060212,    0,    0, Aalten
680,20060213,    9,    0, Aalten
680,20060214,    1,    0, Aalten
680,20060215,   13,    0, Aalten
680,20060216,  107,    0, Aalten
680,20060217,   56,    0, Aalten
680,20060218,  151,    0, Aalten
680,20060219,   10,    0, Aalten
680,20060220,   18,    0, Aalten
680,20060221,   70,    0, Aalten
680,20060222,   13,    0, Aalten
680,20060223,    0,    0, Aalten
680,20060224,    0,    0, Aalten
680,20060225,    0,    0, Aalten
680,20060226,    0,    0, Aalten
680,20060227,    4,    1, Aalten
680,20060228,   52,    0, Aalten
680,20060301,   36,    0, Aalten
680,20060302,   29,    1, Aalten
680,20060303,   31,    2, Aalten
680,20060304,    0,  998, Aalten
680,20060305,    5,    0, Aalten
680,20060306,   25,  997, Aalten
680,20060307,    4,    0, Aalten
680,20060308,    3,    0, Aalten
680,20060309,  183,    0, Aalten
680,20060310,   61,    0, Aalten
680,20060311,  138,    1, Aalten
680,20060312,    7,    1, Aalten
680,20060313,    2,    0, Aalten
680,20060314,    2,    0, Aalten
680,20060315,    0,    0, Aalten
680,20060316,    0,    0, Aalten
680,20060317,    0,    0, Aalten
680,20060318,    0,    0, Aalten
680,20060319,    0,    0, Aalten
680,20060320,    0,    0, Aalten
680,20060321,    0,    0, Aalten
680,20060322,    0,    0, Aalten
680,20060323,    0,    0, Aalten
680,20060324,    0,    0, Aalten
680,20060325,   71,    0, Aalten
680,20060326,   90,    0, Aalten
680,20060327,   20,    0, Aalten
680,20060328,   19,    0, Aalten
680,20060329,    5,    0, Aalten
680,20060330,   93,    0, Aalten
680,20060331,   20,    0, Aalten
680,20060401,   16,    0, Aalten
680,20060402,   65,    0, Aalten
680,20060403,   64,    0, Aalten
680,20060404,    6,    0, Aalten
680,20060405,   15,    0, Aalten
680,20060406,    8,    0, Aalten
680,20060407,    0,    0, Aalten
680,20060408,   25,    0, Aalten
680,20060409,   36,    0, Aalten
680,20060410,    3,    0, Aalten
680,20060411,    0,    0, Aalten
680,20060412,   40,    0, Aalten
680,20060413,    4,    0, Aalten
680,20060414,  125,    0, Aalten
680,20060415,    0,    0, Aalten
680,20060416,   40,    0, Aalten
680,20060417,   15,    0, Aalten
680,20060418,    8,    0, Aalten
680,20060419,    0,    0, Aalten
680,20060420,    0,    0, Aalten
680,20060421,    0,    0, Aalten
680,20060422,    6,    0, Aalten
680,20060423,    0,    0, Aalten
680,20060424,    0,    0, Aalten
680,20060425,    0,    0, Aalten
680,20060426,    2,    0, Aalten
680,20060427,    0,    0, Aalten
680,20060428,    0,    0, Aalten
680,20060429,    0,    0, Aalten
680,20060430,   57,    0, Aalten
680,20060501,    0,    0, Aalten
680,20060502,   19,    0, Aalten
680,20060503,    2,    0, Aalten
680,20060504,    0,    0, Aalten
680,20060505,    0,    0, Aalten
680,20060506,    0,    0, Aalten
680,20060507,    0,    0, Aalten
680,20060508,    0,    0, Aalten
680,20060509,    0,    0, Aalten
680,20060510,    0,    0, Aalten
680,20060511,    0,    0, Aalten
680,20060512,    0,    0, Aalten
680,20060513,    0,    0, Aalten
680,20060514,  123,    0, Aalten
680,20060515,    1,    0, Aalten
680,20060516,    0,    0, Aalten
680,20060517,    3,    0, Aalten
680,20060518,   43,    0, Aalten
680,20060519,   90,    0, Aalten
680,20060520,   35,    0, Aalten
680,20060521,  237,    0, Aalten
680,20060522,  115,    0, Aalten
680,20060523,   77,    0, Aalten
680,20060524,    7,    0, Aalten
680,20060525,  128,    0, Aalten
680,20060526,    7,    0, Aalten
680,20060527,  159,    0, Aalten
680,20060528,  122,    0, Aalten
680,20060529,    0,    0, Aalten
680,20060530,   60,    0, Aalten
680,20060531,   12,    0, Aalten
680,20060601,    2,    0, Aalten
680,20060602,   13,    0, Aalten
680,20060603,    3,    0, Aalten
680,20060604,    0,    0, Aalten
680,20060605,    0,    0, Aalten
680,20060606,    0,    0, Aalten
680,20060607,    0,    0, Aalten
680,20060608,    0,    0, Aalten
680,20060609,    0,    0, Aalten
680,20060610,    0,    0, Aalten
680,20060611,    0,    0, Aalten
680,20060612,    0,    0, Aalten
680,20060613,    0,    0, Aalten
680,20060614,    0,    0, Aalten
680,20060615,   67,    0, Aalten
680,20060616,    6,    0, Aalten
680,20060617,    0,    0, Aalten
680,20060618,    0,    0, Aalten
680,20060619,    7,    0, Aalten
680,20060620,    8,    0, Aalten
680,20060621,    0,    0, Aalten
680,20060622,    4,    0, Aalten
680,20060623,    2,    0, Aalten
680,20060624,    0,    0, Aalten
680,20060625,    0,    0, Aalten
680,20060626,   22,    0, Aalten
680,20060627,    0,    0, Aalten
680,20060628,    0,    0, Aalten
680,20060629,    0,    0, Aalten
680,20060630,    0,    0, Aalten
680,20060701,    0,    0, Aalten
680,20060702,    0,    0, Aalten
680,20060703,    0,    0, Aalten
680,20060704,    0,    0, Aalten
680,20060705,    0,    0, Aalten
680,20060706,    9,    0, Aalten
680,20060707,    0,    0, Aalten
680,20060708,    0,    0, Aalten
680,20060709,   12,    0, Aalten
680,20060710,    0,    0, Aalten
680,20060711,    1,    0, Aalten
680,20060712,    0,    0, Aalten
680,20060713,    0,    0, Aalten
680,20060714,    0,    0, Aalten
680,20060715,    0,    0, Aalten
680,20060716,    0,    0, Aalten
680,20060717,    0,    0, Aalten
680,20060718,    0,    0, Aalten
680,20060719,    0,    0, Aalten
680,20060720,    0,    0, Aalten
680,20060721,    0,    0, Aalten
680,20060722,    0,    0, Aalten
680,20060723,   69,    0, Aalten
680,20060724,    0,    0, Aalten
680,20060725,    0,    0, Aalten
680,20060726,    0,    0, Aalten
680,20060727,    0,    0, Aalten
680,20060728,    1,    0, Aalten
680,20060729,    1,    0, Aalten
680,20060730,    0,    0, Aalten
680,20060731,  147,    0, Aalten
680,20060801,   10,    0, Aalten
680,20060802,   91,    0, Aalten
680,20060803,  223,    0, Aalten
680,20060804,    0,    0, Aalten
680,20060805,  290,    0, Aalten
680,20060806,    0,    0, Aalten
680,20060807,    0,    0, Aalten
680,20060808,  111,    0, Aalten
680,20060809,    1,    0, Aalten
680,20060810,   34,    0, Aalten
680,20060811,   45,    0, Aalten
680,20060812,  135,    0, Aalten
680,20060813,    2,    0, Aalten
680,20060814,    0,    0, Aalten
680,20060815,  114,    0, Aalten
680,20060816,   10,    0, Aalten
680,20060817,    3,    0, Aalten
680,20060818,   16,    0, Aalten
680,20060819,    0,    0, Aalten
680,20060820,   80,    0, Aalten
680,20060821,   64,    0, Aalten
680,20060822,   22,    0, Aalten
680,20060823,    2,    0, Aalten
680,20060824,    1,    0, Aalten
680,20060825,    5,    0, Aalten
680,20060826,   53,    0, Aalten
680,20060827,    3,    0, Aalten
680,20060828,   84,    0, Aalten
680,20060829,   74,    0, Aalten
680,20060830,   60,    0, Aalten
680,20060831,  103,    0, Aalten
680,20060901,    5,    0, Aalten
680,20060902,    2,    0, Aalten
680,20060903,    2,    0, Aalten
680,20060904,   37,    0, Aalten
680,20060905,    0,    0, Aalten
680,20060906,    0,    0, Aalten
680,20060907,    0,    0, Aalten
680,20060908,   13,    0, Aalten
680,20060909,    2,    0, Aalten
680,20060910,    0,    0, Aalten
680,20060911,    0,    0, Aalten
680,20060912,    0,    0, Aalten
680,20060913,    0,    0, Aalten
680,20060914,    0,    0, Aalten
680,20060915,    0,    0, Aalten
680,20060916,    0,    0, Aalten
680,20060917,    0,    0, Aalten
680,20060918,    4,    0, Aalten
680,20060919,    0,    0, Aalten
680,20060920,    1,    0, Aalten
680,20060921,    0,    0, Aalten
680,20060922,    0,    0, Aalten
680,20060923,    0,    0, Aalten
680,20060924,    0,    0, Aalten
680,20060925,    0,    0, Aalten
680,20060926,    0,    0, Aalten
680,20060927,    3,    0, Aalten
680,20060928,    0,    0, Aalten
680,20060929,    0,    0, Aalten
680,20060930,    5,    0, Aalten
680,20061001,    0,    0, Aalten
680,20061002,  233,    0, Aalten
680,20061003,   68,    0, Aalten
680,20061004,   58,    0, Aalten
680,20061005,    3,    0, Aalten
680,20061006,   45,    0, Aalten
680,20061007,   48,    0, Aalten
680,20061008,    3,    0, Aalten
680,20061009,    0,    0, Aalten
680,20061010,    0,    0, Aalten
680,20061011,  105,    0, Aalten
680,20061012,    1,    0, Aalten
680,20061013,    3,    0, Aalten
680,20061014,    0,    0, Aalten
680,20061015,    0,    0, Aalten
680,20061016,    0,    0, Aalten
680,20061017,    0,    0, Aalten
680,20061018,    0,    0, Aalten
680,20061019,    4,    0, Aalten
680,20061020,   20,    0, Aalten
680,20061021,   30,    0, Aalten
680,20061022,    5,    0, Aalten
680,20061023,   63,    0, Aalten
680,20061024,   61,    0, Aalten
680,20061025,   47,    0, Aalten
680,20061026,    7,    0, Aalten
680,20061027,    0,    0, Aalten
680,20061028,    0,    0, Aalten
680,20061029,   30,    0, Aalten
680,20061030,    2,    0, Aalten
680,20061031,    0,    0, Aalten
680,20061101,   34,    0, Aalten
680,20061102,   11,    0, Aalten
680,20061103,    6,    0, Aalten
680,20061104,    9,    0, Aalten
680,20061105,    0,    0, Aalten
680,20061106,    0,    0, Aalten
680,20061107,    0,    0, Aalten
680,20061108,    0,    0, Aalten
680,20061109,   58,    0, Aalten
680,20061110,    1,    0, Aalten
680,20061111,  110,    0, Aalten
680,20061112,  118,    0, Aalten
680,20061113,   26,    0, Aalten
680,20061114,   20,    0, Aalten
680,20061115,   20,    0, Aalten
680,20061116,    2,    0, Aalten
680,20061117,   82,    0, Aalten
680,20061118,   25,    0, Aalten
680,20061119,   10,    0, Aalten
680,20061120,   63,    0, Aalten
680,20061121,  156,    0, Aalten
680,20061122,   25,    0, Aalten
680,20061123,   75,    0, Aalten
680,20061124,   74,    0, Aalten
680,20061125,   44,    0, Aalten
680,20061126,    1,    0, Aalten
680,20061127,    0,    0, Aalten
680,20061128,    3,    0, Aalten
680,20061129,   20,    0, Aalten
680,20061130,    3,    0, Aalten
680,20061201,    0,    0, Aalten
680,20061202,    1,    0, Aalten
680,20061203,    0,    0, Aalten
680,20061204,   32,    0, Aalten
680,20061205,   25,    0, Aalten
680,20061206,   65,    0, Aalten
680,20061207,    0,    0, Aalten
680,20061208,  135,    0, Aalten
680,20061209,  118,    0, Aalten
680,20061210,   20,    0, Aalten
680,20061211,   15,    0, Aalten
680,20061212,   93,    0, Aalten
680,20061213,   22,    0, Aalten
680,20061214,    0,    0, Aalten
680,20061215,    0,    0, Aalten
680,20061216,    0,    0, Aalten
680,20061217,   62,    0, Aalten
680,20061218,    4,    0, Aalten
680,20061219,    0,    0, Aalten
680,20061220,    0,    0, Aalten
680,20061221,    3,    0, Aalten
680,20061222,    7,    0, Aalten
680,20061223,    0,    0, Aalten
680,20061224,    0,    0, Aalten
680,20061225,    1,    0, Aalten
680,20061226,    2,    0, Aalten
680,20061227,    0,    0, Aalten
680,20061228,   25,    0, Aalten
680,20061229,    6,    0, Aalten
680,20061230,    1,    0, Aalten
680,20061231,  103,    0, Aalten
680,20070101,   11,    0, Aalten
680,20070102,   27,    0, Aalten
680,20070103,   20,    0, Aalten
680,20070104,   42,    0, Aalten
680,20070105,   55,    0, Aalten
680,20070106,   34,    0, Aalten
680,20070107,  150,    0, Aalten
680,20070108,   15,    0, Aalten
680,20070109,   45,    0, Aalten
680,20070110,    0,    0, Aalten
680,20070111,   73,    0, Aalten
680,20070112,  133,    0, Aalten
680,20070113,    1,    0, Aalten
680,20070114,   31,    0, Aalten
680,20070115,    0,    0, Aalten
680,20070116,    6,    0, Aalten
680,20070117,   10,    0, Aalten
680,20070118,  189,    0, Aalten
680,20070119,  256,    0, Aalten
680,20070120,   15,    0, Aalten
680,20070121,   45,    0, Aalten
680,20070122,   36,    0, Aalten
680,20070123,    8,    0, Aalten
680,20070124,    0,    0, Aalten
680,20070125,    0,    0, Aalten
680,20070126,    2,    0, Aalten
680,20070127,   16,    0, Aalten
680,20070128,    7,    0, Aalten
680,20070129,   21,    0, Aalten
680,20070130,    3,    0, Aalten
680,20070131,    0,    0, Aalten
680,20070201,    5,    0, Aalten
680,20070202,    0,    0, Aalten
680,20070203,    0,    0, Aalten
680,20070204,    0,    0, Aalten
680,20070205,    0,    0, Aalten
680,20070206,   12,    0, Aalten
680,20070207,   13,    0, Aalten
680,20070208,    0,    0, Aalten
680,20070209,  101,  998, Aalten
680,20070210,    1,    0, Aalten
680,20070211,   45,    0, Aalten
680,20070212,   95,    0, Aalten
680,20070213,  113,    0, Aalten
680,20070214,   18,    0, Aalten
680,20070215,   87,    0, Aalten
680,20070216,    0,    0, Aalten
680,20070217,    0,    0, Aalten
680,20070218,    0,    0, Aalten
680,20070219,    0,    0, Aalten
680,20070220,    0,    0, Aalten
680,20070221,    0,    0, Aalten
680,20070222,   37,    0, Aalten
680,20070223,    0,    0, Aalten
680,20070224,   34,    0, Aalten
680,20070225,   65,    0, Aalten
680,20070226,   88,    0, Aalten
680,20070227,    9,    0, Aalten
680,20070228,   81,    0, Aalten
680,20070301,  124,    0, Aalten
680,20070302,   35,    0, Aalten
680,20070303,   52,    0, Aalten
680,20070304,   10,    0, Aalten
680,20070305,   44,    0, Aalten
680,20070306,   22,    0, Aalten
680,20070307,  123,    0, Aalten
680,20070308,   34,    0, Aalten
680,20070309,    0,    0, Aalten
680,20070310,   75,    0, Aalten
680,20070311,    0,    0, Aalten
680,20070312,    0,    0, Aalten
680,20070313,    0,    0, Aalten
680,20070314,    0,    0, Aalten
680,20070315,    0,    0, Aalten
680,20070316,    0,    0, Aalten
680,20070317,   14,    0, Aalten
680,20070318,   38,    0, Aalten
680,20070319,   55,    0, Aalten
680,20070320,    8,    0, Aalten
680,20070321,    9,    0, Aalten
680,20070322,   15,    0, Aalten
680,20070323,    3,    0, Aalten
680,20070324,    0,    0, Aalten
680,20070325,    0,    0, Aalten
680,20070326,    0,    0, Aalten
680,20070327,    0,    0, Aalten
680,20070328,    0,    0, Aalten
680,20070329,    0,    0, Aalten
680,20070330,    0,    0, Aalten
680,20070331,   13,    0, Aalten
680,20070401,    0,    0, Aalten
680,20070402,    0,    0, Aalten
680,20070403,    0,    0, Aalten
680,20070404,    0,    0, Aalten
680,20070405,    0,    0, Aalten
680,20070406,    0,    0, Aalten
680,20070407,    0,    0, Aalten
680,20070408,    0,    0, Aalten
680,20070409,    0,    0, Aalten
680,20070410,    0,    0, Aalten
680,20070411,    0,    0, Aalten
680,20070412,    0,    0, Aalten
680,20070413,    0,    0, Aalten
680,20070414,    0,    0, Aalten
680,20070415,    0,    0, Aalten
680,20070416,    0,    0, Aalten
680,20070417,    0,    0, Aalten
680,20070418,    0,    0, Aalten
680,20070419,    0,    0, Aalten
680,20070420,    0,    0, Aalten
680,20070421,    0,    0, Aalten
680,20070422,    0,    0, Aalten
680,20070423,    0,    0, Aalten
680,20070424,    0,    0, Aalten
680,20070425,    0,    0, Aalten
680,20070426,    0,    0, Aalten
680,20070427,    0,    0, Aalten
680,20070428,    0,    0, Aalten
680,20070429,    0,    0, Aalten
680,20070430,    0,    0, Aalten
680,20070501,    0,    0, Aalten
680,20070502,    0,    0, Aalten
680,20070503,    0,    0, Aalten
680,20070504,    0,    0, Aalten
680,20070505,    0,    0, Aalten
680,20070506,    0,    0, Aalten
680,20070507,   40,    0, Aalten
680,20070508,  322,    0, Aalten
680,20070509,   49,    0, Aalten
680,20070510,   48,    0, Aalten
680,20070511,  151,    0, Aalten
